rep,r,rho,lambda,init,iter,delta_r,delta_c,delta
13,40,0.3,0.1,identity,20,2.0327254381554103e-15,1.0327451119618087e-15,1.5327352750586094e-15
14,40,0.3,0.1,identity,1,0.4885001814160483,0.3896866217170074,0.4390934015665279
14,40,0.3,0.1,identity,2,0.0873283950451505,0.031565879411345955,0.05944713722824822
14,40,0.3,0.1,identity,3,0.010397594499663706,0.004592361186441644,0.0074949778430526744
14,40,0.3,0.1,identity,4,0.0015396541468859584,0.0007075749431667974,0.001123614545026378
14,40,0.3,0.1,identity,5,0.0002472787012844907,0.00011553266161761915,0.00018140568145105492
14,40,0.3,0.1,identity,6,4.148284681136533e-05,1.957336379121692e-05,3.052810530129113e-05
14,40,0.3,0.1,identity,7,7.156708412052946e-06,3.398755260000813e-06,5.27773183602688e-06
14,40,0.3,0.1,identity,8,1.2598637818422515e-06,6.007552057656103e-07,9.303094938039309e-07
14,40,0.3,0.1,identity,9,2.252815160289527e-07,1.0765150702863121e-07,1.6646651152879195e-07
14,40,0.3,0.1,identity,10,4.079616124218779e-08,1.9504288772312657e-08,3.015022500725022e-08
14,40,0.3,0.1,identity,11,7.46554101774489e-09,3.5662912392079703e-09,5.51591612847643e-09
14,40,0.3,0.1,identity,12,1.3782278029345848e-09,6.571704163248629e-10,1.0176991096297238e-09
14,40,0.3,0.1,identity,13,2.563368967224564e-10,1.2191164792222573e-10,1.8912427232234107e-10
14,40,0.3,0.1,identity,14,4.797891746505375e-11,2.2748098220431073e-11,3.536350784274241e-11
14,40,0.3,0.1,identity,15,9.028965965347292e-12,4.266267424793732e-12,6.6476166950705125e-12
14,40,0.3,0.1,identity,16,1.7070412283836363e-12,8.038252284050407e-13,1.2554332283943385e-12
14,40,0.3,0.1,identity,17,3.2405665007429633e-13,1.5204497191525646e-13,2.380508109947764e-13
14,40,0.3,0.1,identity,18,6.174149152091225e-14,2.888979091885715e-14,4.53156412198847e-14
14,40,0.3,0.1,identity,19,1.1766771613759166e-14,5.4654060709537965e-15,8.616088842356482e-15
14,40,0.3,0.1,identity,20,2.3026944238252236e-15,1.1074511238497009e-15,1.7050727738374622e-15
15,40,0.3,0.1,identity,1,0.46885844167241414,0.39689122894922546,0.4328748353108198
15,40,0.3,0.1,identity,2,0.08887330686087896,0.03262355864044498,0.06074843275066197
15,40,0.3,0.1,identity,3,0.010514306923913364,0.0047224152977489685,0.007618361110831166
15,40,0.3,0.1,identity,4,0.0015510007494901783,0.0007084319940223969,0.0011297163717562877
15,40,0.3,0.1,identity,5,0.00024840771222535527,0.00011304482887748832,0.0001807262705514218
15,40,0.3,0.1,identity,6,4.1527081167483e-05,1.8775879339915077e-05,3.0151480253699035e-05
15,40,0.3,0.1,identity,7,7.13073592965063e-06,3.202554542080444e-06,5.166645235865537e-06
15,40,0.3,0.1,identity,8,1.247463009340591e-06,5.566997547270025e-07,9.020813820337967e-07
15,40,0.3,0.1,identity,9,2.212731834006465e-07,9.816401263726413e-08,1.5971859801895533e-07
15,40,0.3,0.1,identity,10,3.9671988745531456e-08,1.75048165579342e-08,2.858840265173283e-08
15,40,0.3,0.1,identity,11,7.173809963658816e-09,3.1499319140145715e-09,5.1618709388366934e-09
15,40,0.3,0.1,identity,12,1.3062875088738293e-09,5.710796521648748e-10,9.38683580519352e-10
15,40,0.3,0.1,identity,13,2.392406230240227e-10,1.0418979241213976e-10,1.7171520771808124e-10
15,40,0.3,0.1,identity,14,4.402965530401652e-11,1.9111104611327224e-11,3.157037995767187e-11
15,40,0.3,0.1,identity,15,8.137034127248972e-12,3.5218108834245135e-12,5.8294225053367426e-12
15,40,0.3,0.1,identity,16,1.5092453329638013e-12,6.517686500897301e-13,1.0805069915267658e-12
15,40,0.3,0.1,identity,17,2.808525755429317e-13,1.2099152137478902e-13,2.0092204845886037e-13
15,40,0.3,0.1,identity,18,5.235569847924658e-14,2.2495843070202574e-14,3.742577077472458e-14
15,40,0.3,0.1,identity,19,9.796783467108921e-15,4.267307596498642e-15,7.032045531803781e-15
15,40,0.3,0.1,identity,20,1.932930865270187e-15,1.1221329323164512e-15,1.5275318987933192e-15
16,40,0.3,0.1,identity,1,0.46811891918865695,0.4023906206114353,0.43525476990004613
16,40,0.3,0.1,identity,2,0.09178528947689595,0.03389871306669874,0.06284200127179734
16,40,0.3,0.1,identity,3,0.010907207120994071,0.005071831578587548,0.00798951934979081
16,40,0.3,0.1,identity,4,0.001673127626478965,0.0007899835940296389,0.001231555610254302
16,40,0.3,0.1,identity,5,0.0002803780754577406,0.00013187153743352359,0.00020612480644563208
16,40,0.3,0.1,identity,6,4.910156406284907e-05,2.300518034098851e-05,3.605337220191879e-05
16,40,0.3,0.1,identity,7,8.833373156117878e-06,4.128527607578102e-06,6.48095038184799e-06
16,40,0.3,0.1,identity,8,1.6190428745635723e-06,7.554486153458872e-07,1.1872457449547298e-06
16,40,0.3,0.1,identity,9,3.009003160130804e-07,1.4020078782972284e-07,2.2055055192140163e-07
16,40,0.3,0.1,identity,10,5.652573634002951e-08,2.6298969081603164e-08,4.141235271081634e-08
16,40,0.3,0.1,identity,11,1.070865010562645e-08,4.974313056403311e-09,7.84148158101488e-09
16,40,0.3,0.1,identity,12,2.0423655947450093e-09,9.47057903674114e-10,1.4947117492095618e-09
16,40,0.3,0.1,identity,13,3.9161214578486546e-10,1.8125818396525693e-10,2.864351648750612e-10
16,40,0.3,0.1,identity,14,7.541228125583275e-11,3.483801885662929e-11,5.512515005623102e-11
16,40,0.3,0.1,identity,15,1.4572289379904576e-11,6.719010707461739e-12,1.0645650043683157e-11
16,40,0.3,0.1,identity,16,2.823703575923971e-12,1.2994807463066433e-12,2.0615921611153073e-12
16,40,0.3,0.1,identity,17,5.483924777145452e-13,2.518826890025363e-13,4.0013758335854075e-13
16,40,0.3,0.1,identity,18,1.066973443967667e-13,4.890916941868077e-14,7.780325690772374e-14
16,40,0.3,0.1,identity,19,2.082327291320451e-14,9.508544905600755e-15,1.5165908909402633e-14
16,40,0.3,0.1,identity,20,4.0740738143714045e-15,1.878123248162012e-15,2.9760985312667085e-15
17,40,0.3,0.1,identity,1,0.47744771498441546,0.39434307970422083,0.43589539734431815
17,40,0.3,0.1,identity,2,0.09016975483544555,0.03255872724277822,0.06136424103911188
17,40,0.3,0.1,identity,3,0.010415049143933243,0.004563296555323808,0.007489172849628526
17,40,0.3,0.1,identity,4,0.001533105816189589,0.0006908910820372006,0.0011119984491133948
17,40,0.3,0.1,identity,5,0.000249711657071923,0.00011404454025749043,0.0001818780986647067
17,40,0.3,0.1,identity,6,4.284254052542084e-05,1.9764004758516774e-05,3.1303272641968804e-05
17,40,0.3,0.1,identity,7,7.5784856730489e-06,3.52248983475059e-06,5.550487753899745e-06
17,40,0.3,0.1,identity,8,1.367312425658029e-06,6.389063113139957e-07,1.0031093684860123e-06
17,40,0.3,0.1,identity,9,2.500773522490028e-07,1.1726380046572791e-07,1.8367057635736535e-07
17,40,0.3,0.1,identity,10,4.6191586386482395e-08,2.1705758723365566e-08,3.3948672554923984e-08
17,40,0.3,0.1,identity,11,8.595223860245067e-09,4.0434261833410395e-09,6.319325021793053e-09
17,40,0.3,0.1,identity,12,1.6084933178606363e-09,7.569559586161898e-10,1.182724638238413e-09
17,40,0.3,0.1,identity,13,3.0236152161012777e-10,1.4226751481596041e-10,2.223145182130441e-10
17,40,0.3,0.1,identity,14,5.7042558007287346e-11,2.682518717626111e-11,4.193387259177423e-11
17,40,0.3,0.1,identity,15,1.0793314674068144e-11,5.0714785034098595e-12,7.932396588739002e-12
17,40,0.3,0.1,identity,16,2.047303405689358e-12,9.611560630894596e-13,1.5042297343894087e-12
17,40,0.3,0.1,identity,17,3.8920111052350093e-13,1.8245137492971263e-13,2.858262427266068e-13
17,40,0.3,0.1,identity,18,7.410231196685307e-14,3.4755392808745556e-14,5.442885238779931e-14
17,40,0.3,0.1,identity,19,1.413161544369397e-14,6.567896866279674e-15,1.0349756154986822e-14
17,40,0.3,0.1,identity,20,2.730671745714959e-15,1.3840077983591068e-15,2.057339772037033e-15
18,40,0.3,0.1,identity,1,0.5019218216892006,0.39914154213912506,0.4505316819141628
18,40,0.3,0.1,identity,2,0.09161425194650043,0.033364904258057985,0.0624895781022792
18,40,0.3,0.1,identity,3,0.010623786799491164,0.004744823062721732,0.007684304931106448
18,40,0.3,0.1,identity,4,0.0015545472758914682,0.0007081964555067377,0.001131371865699103
18,40,0.3,0.1,identity,5,0.0002502068029652457,0.00011339534808804096,0.00018180107552664333
18,40,0.3,0.1,identity,6,4.237374503033951e-05,1.9024488642285156e-05,3.069911683631233e-05
18,40,0.3,0.1,identity,7,7.4029567126458785e-06,3.29217882849371e-06,5.347567770569794e-06
18,40,0.3,0.1,identity,8,1.32042183652368e-06,5.821707779186731e-07,9.512963072211766e-07
18,40,0.3,0.1,identity,9,2.389703179206183e-07,1.0458409186822153e-07,1.7177720489441993e-07
18,40,0.3,0.1,identity,10,4.371029547018444e-08,1.90118830741423e-08,3.136108927216337e-08
18,40,0.3,0.1,identity,11,8.059021248603951e-09,3.4876971437929903e-09,5.773359196198471e-09
18,40,0.3,0.1,identity,12,1.4950219341205026e-09,6.443944826686312e-10,1.0697082083945668e-09
18,40,0.3,0.1,identity,13,2.786905100703804e-10,1.1974006697594325e-10,1.9921528852316183e-10
18,40,0.3,0.1,identity,14,5.215621603674079e-11,2.235304494852871e-11,3.725463049263475e-11
18,40,0.3,0.1,identity,15,9.792780422408147e-12,4.188893325092708e-12,6.990836873750427e-12
18,40,0.3,0.1,identity,16,1.843799856011428e-12,7.87565234778029e-13,1.3156825453947284e-12
18,40,0.3,0.1,identity,17,3.4793490951933673e-13,1.4838023035362995e-13,2.4815756993648334e-13
18,40,0.3,0.1,identity,18,6.573606295525214e-14,2.8074166553823056e-14,4.69051147545376e-14
18,40,0.3,0.1,identity,19,1.2577543595060158e-14,5.3295558829548936e-15,8.953549739007525e-15
18,40,0.3,0.1,identity,20,2.390366102200388e-15,1.1075917748099987e-15,1.7489789385051935e-15
19,40,0.3,0.1,identity,1,0.4763238070769079,0.382934899312625,0.4296293531947665
19,40,0.3,0.1,identity,2,0.08477534156512136,0.031261385510624275,0.05801836353787282
19,40,0.3,0.1,identity,3,0.009743942975893026,0.004330214362032121,0.007037078668962573
19,40,0.3,0.1,identity,4,0.0013901326185230527,0.0006256044945976742,0.0010078685565603634
19,40,0.3,0.1,identity,5,0.00021807550909344717,9.742691136451612e-05,0.00015775121022898166
19,40,0.3,0.1,identity,6,3.6120654533222706e-05,1.598381748898189e-05,2.6052236011102298e-05
19,40,0.3,0.1,identity,7,6.193946393396184e-06,2.7168187880481686e-06,4.455382590722176e-06
19,40,0.3,0.1,identity,8,1.0874524264370954e-06,4.734803242295371e-07,7.804663753333162e-07
19,40,0.3,0.1,identity,9,1.9416888736492107e-07,8.405401367108628e-08,1.3911145051800369e-07
19,40,0.3,0.1,identity,10,3.5113078541798394e-08,1.5134812253547946e-08,2.512394539767317e-08
19,40,0.3,0.1,identity,11,6.413740090625224e-09,2.75615020063554e-09,4.584945145630382e-09
19,40,0.3,0.1,identity,12,1.181187782578988e-09,5.065836530489704e-10,8.438857178139792e-10
19,40,0.3,0.1,identity,13,2.1904470804430426e-10,9.383677671295064e-11,1.5644074237862746e-10
19,40,0.3,0.1,identity,14,4.086365238548101e-11,1.749737907788617e-11,2.918051573168359e-11
19,40,0.3,0.1,identity,15,7.66319414555114e-12,3.2815130067120124e-12,5.472353576131576e-12
19,40,0.3,0.1,identity,16,1.4437585059052943e-12,6.184309581677756e-13,1.031094732036535e-12
19,40,0.3,0.1,identity,17,2.731185523668992e-13,1.1717637064083684e-13,1.9514746150386803e-13
19,40,0.3,0.1,identity,18,5.1882571895430946e-14,2.2228645427650986e-14,3.705560866154097e-14
19,40,0.3,0.1,identity,19,9.862388117275097e-15,4.245315216826197e-15,7.053851667050647e-15
19,40,0.3,0.1,identity,20,2.026114068588227e-15,1.0947573742910984e-15,1.5604357214396626e-15
20,40,0.3,0.1,identity,1,0.48474050819385134,0.40288006062222054,0.44381028440803594
20,40,0.3,0.1,identity,2,0.09343404470647454,0.035826960377362445,0.06463050254191849
20,40,0.3,0.1,identity,3,0.011060313651835473,0.005166823135500192,0.008113568393667833
20,40,0.3,0.1,identity,4,0.0016382861423680168,0.0007818929096330805,0.0012100895260005486
20,40,0.3,0.1,identity,5,0.00026539203774744914,0.0001269944228807233,0.0001961932303140862
20,40,0.3,0.1,identity,6,4.516779190355532e-05,2.159646003929718e-05,3.338212597142625e-05
20,40,0.3,0.1,identity,7,7.930703301219426e-06,3.784098733201457e-06,5.857401017210441e-06
20,40,0.3,0.1,identity,8,1.4219837646599033e-06,6.766644548343745e-07,1.049324109747139e-06
20,40,0.3,0.1,identity,9,2.5874247965260786e-07,1.2276406638915894e-07,1.9075327302088338e-07
20,40,0.3,0.1,identity,10,4.758996786077273e-08,2.2513195698428756e-08,3.5051581779600744e-08
20,40,0.3,0.1,identity,11,8.825096620656211e-09,4.162971853258597e-09,6.4940342369574035e-09
20,40,0.3,0.1,identity,12,1.647132530387826e-09,7.74893561370114e-10,1.2110130458789701e-09
20,40,0.3,0.1,identity,13,3.0904452653914416e-10,1.450237200598094e-10,2.2703412329947678e-10
20,40,0.3,0.1,identity,14,5.824015605897582e-11,2.7265935288843475e-11,4.275304567390964e-11
20,40,0.3,0.1,identity,15,1.1016762649931232e-11,5.1463397636046265e-12,8.08155120676793e-12
20,40,0.3,0.1,identity,16,2.0907760676836806e-12,9.746657610732444e-13,1.5327209143784626e-12
20,40,0.3,0.1,identity,17,3.9785634453935395e-13,1.8519808527537861e-13,2.9152721490736627e-13
20,40,0.3,0.1,identity,18,7.600920018567532e-14,3.5243005021781003e-14,5.5626102603728157e-14
20,40,0.3,0.1,identity,19,1.4461548830591724e-14,6.713995298365568e-15,1.0587772064478647e-14
20,40,0.3,0.1,identity,20,2.8135000432384835e-15,1.3404117547641796e-15,2.0769558990013318e-15
21,40,0.3,0.1,identity,1,0.47717384651212336,0.4054394838538168,0.44130666518297007
21,40,0.3,0.1,identity,2,0.08976700396039758,0.0340340891145933,0.06190054653749544
21,40,0.3,0.1,identity,3,0.010306784076342657,0.004879080711408029,0.007592932393875343
21,40,0.3,0.1,identity,4,0.0015344727056523326,0.000745405790212396,0.0011399392479323643
21,40,0.3,0.1,identity,5,0.00025406794929087444,0.00012319288763051043,0.00018863041846069244
21,40,0.3,0.1,identity,6,4.422144227132606e-05,2.131069552624046e-05,3.276606889878326e-05
21,40,0.3,0.1,identity,7,7.896040563960809e-06,3.783572582910066e-06,5.839806573435438e-06
21,40,0.3,0.1,identity,8,1.4305623352283492e-06,6.824495765478382e-07,1.0565059558880938e-06
21,40,0.3,0.1,identity,9,2.6159555664773985e-07,1.243818993678065e-07,1.9298872800777317e-07
21,40,0.3,0.1,identity,10,4.8148045990111853e-08,2.283725245234141e-08,3.549264922122663e-08
21,40,0.3,0.1,identity,11,8.905620409355914e-09,4.216363209354146e-09,6.56099180935503e-09
21,40,0.3,0.1,identity,12,1.6537084291364945e-09,7.818635278808266e-10,1.2177859785086604e-09
21,40,0.3,0.1,identity,13,3.08088886710813e-10,1.4550468079241274e-10,2.2679678375161287e-10
21,40,0.3,0.1,identity,14,5.75587443948441e-11,2.7159953566913876e-11,4.2359348980878985e-11
21,40,0.3,0.1,identity,15,1.0779729406275067e-11,5.082732911440912e-12,7.93123115885799e-12
21,40,0.3,0.1,identity,16,2.023342274104336e-12,9.533906730758117e-13,1.488366473590074e-12
21,40,0.3,0.1,identity,17,3.804640827282135e-13,1.791510393559431e-13,2.798075610420783e-13
21,40,0.3,0.1,identity,18,7.166382417261097e-14,3.3755632686792544e-14,5.270972842970176e-14
21,40,0.3,0.1,identity,19,1.3543791534166985e-14,6.348562339411458e-15,9.946176936789221e-15
21,40,0.3,0.1,identity,20,2.5374119177324363e-15,1.212761108219624e-15,1.87508651297603e-15
22,40,0.3,0.1,identity,1,0.46823267225031,0.40283157433913697,0.43553212329472346
22,40,0.3,0.1,identity,2,0.09206378770891321,0.03337611253014769,0.06271995011953045
22,40,0.3,0.1,identity,3,0.010676059816257502,0.004759656232883309,0.007717858024570406
22,40,0.3,0.1,identity,4,0.0015457728920101332,0.0007027843579964871,0.0011242786250033102
22,40,0.3,0.1,identity,5,0.00024333455793749387,0.00011040184529128837,0.00017686820161439112
22,40,0.3,0.1,identity,6,3.9975718224717685e-05,1.8060234317035474e-05,2.901797627087658e-05
22,40,0.3,0.1,identity,7,6.741548574314345e-06,3.0345080298047763e-06,4.888028302059561e-06
22,40,0.3,0.1,identity,8,1.1576593432334033e-06,5.195865863731999e-07,8.386229648033016e-07
22,40,0.3,0.1,identity,9,2.0149693173322034e-07,9.023756907136952e-08,1.4586725040229494e-07
22,40,0.3,0.1,identity,10,3.5446911583641006e-08,1.5847943513977755e-08,2.564742754880938e-08
22,40,0.3,0.1,identity,11,6.290446711575818e-09,2.808912563643131e-09,4.5496796376094745e-09
22,40,0.3,0.1,identity,12,1.1246031540011787e-09,5.017279064416618e-10,8.131655302214203e-10
22,40,0.3,0.1,identity,13,2.0235444369470453e-10,9.022261124924843e-11,1.462885274719765e-10
22,40,0.3,0.1,identity,14,3.6619085798672176e-11,1.63207607856681e-11,2.646992329217014e-11
22,40,0.3,0.1,identity,15,6.6609304144370524e-12,2.9680372879888294e-12,4.814483851212941e-12
22,40,0.3,0.1,identity,16,1.2173331175487637e-12,5.422758665153542e-13,8.79804492032059e-13
22,40,0.3,0.1,identity,17,2.2340073238777974e-13,9.966923705864491e-14,1.6153498472321234e-13
22,40,0.3,0.1,identity,18,4.1138304947707305e-14,1.8283681088479184e-14,2.971099301809324e-14
22,40,0.3,0.1,identity,19,7.616593216346281e-15,3.4843134680117354e-15,5.5504533421790084e-15
22,40,0.3,0.1,identity,20,1.5519767077259446e-15,8.88251683125941e-16,1.2201141954259427e-15
23,40,0.3,0.1,identity,1,0.45572269922377384,0.3853159957959078,0.4205193475098408
23,40,0.3,0.1,identity,2,0.0905123706519977,0.034187964032718565,0.06235016734235813
23,40,0.3,0.1,identity,3,0.010917728523770159,0.005018824961638486,0.007968276742704321
23,40,0.3,0.1,identity,4,0.0016451032037167305,0.0007710271638575458,0.0012080651837871382
23,40,0.3,0.1,identity,5,0.000268702366094188,0.00012589582424572004,0.000197299095169954
23,40,0.3,0.1,identity,6,4.565934683802553e-05,2.1351485821264636e-05,3.350541632964508e-05
23,40,0.3,0.1,identity,7,7.942738169556563e-06,3.7097436030067434e-06,5.826240886281653e-06
23,40,0.3,0.1,identity,8,1.4036162563546214e-06,6.553533283922038e-07,1.0294847923734127e-06
23,40,0.3,0.1,identity,9,2.5092257688554584e-07,1.1720102682155066e-07,1.8406180185354826e-07
23,40,0.3,0.1,identity,10,4.5264238658143095e-08,2.116176213084971e-08,3.3213000394496405e-08
23,40,0.3,0.1,identity,11,8.226254493113078e-09,3.851092870098529e-09,6.038673681605803e-09
23,40,0.3,0.1,identity,12,1.5045901485301103e-09,7.055280617740693e-10,1.10505910515209e-09
23,40,0.3,0.1,identity,13,2.7674619961702233e-10,1.300098333386017e-10,2.03378016477812e-10
23,40,0.3,0.1,identity,14,5.116328547457977e-11,2.4082230412439382e-11,3.762275794350958e-11
23,40,0.3,0.1,identity,15,9.503199613526364e-12,4.482008517180994e-12,6.99260406535368e-12
23,40,0.3,0.1,identity,16,1.7728187657990067e-12,8.376524665557441e-13,1.3052356161773753e-12
23,40,0.3,0.1,identity,17,3.320634155242512e-13,1.5713368976709074e-13,2.4459855264567096e-13
23,40,0.3,0.1,identity,18,6.251237468785128e-14,2.95908577715398e-14,4.605161622969554e-14
23,40,0.3,0.1,identity,19,1.1783651373501356e-14,5.582814662267393e-15,8.683233017884375e-15
23,40,0.3,0.1,identity,20,2.259822718890169e-15,1.2991569125367133e-15,1.779489815713441e-15
24,40,0.3,0.1,identity,1,0.46937982000049205,0.41367737304931324,0.4415285965249026
24,40,0.3,0.1,identity,2,0.09773602484952884,0.03726369764394281,0.06749986124673582
24,40,0.3,0.1,identity,3,0.011918799061120056,0.005388260190471867,0.008653529625795962
24,40,0.3,0.1,identity,4,0.0017309506213228514,0.0007905883791892171,0.0012607695002560342
24,40,0.3,0.1,identity,5,0.00027289683086172465,0.00012364955579529475,0.0001982731933285097
24,40,0.3,0.1,identity,6,4.517924435457496e-05,2.0277786322245688e-05,3.272851533841032e-05
24,40,0.3,0.1,identity,7,7.717501298324351e-06,3.4365444180891096e-06,5.577022858206731e-06
24,40,0.3,0.1,identity,8,1.34685966369099e-06,5.961869432639438e-07,9.715233034774668e-07
24,40,0.3,0.1,identity,9,2.3875622004402205e-07,1.05236330965125e-07,1.7199627550457352e-07
